sample_id,split,label_up,forward_return,contract,anchor_ts,left_minus_right,right_minus_left,top_minus_mid_price,mid_minus_top_price,price_minus_volume,volume_minus_price,recent_price_minus_early_price,early_price_minus_recent_price,stripe1_minus_stripe4,stripe2_minus_stripe3,upper_half_minus_lower_half_price,vstripe1_minus_vstripe4,vstripe2_minus_vstripe3,left_half_minus_right_half_price,upper_right_minus_lower_right,lower_right_minus_upper_right,vol_left_minus_vol_right,vol_right_minus_vol_left
110,train,1,0.0017268877522960135,SiH4,2024-01-10 15:45:00,-4590.0,4590.0,-88740.0,88740.0,287640.0,-287640.0,-5610.0,5610.0,-57375.0,-34935.0,-92310.0,-19125.0,14535.0,-4590.0,-48960.0,48960.0,0.0,0.0
111,train,1,0.0007916176486757465,SiH4,2024-01-10 16:00:00,-3315.0,3315.0,-93075.0,93075.0,292485.0,-292485.0,-3825.0,3825.0,-41310.0,-54825.0,-96135.0,-22185.0,18870.0,-3315.0,-49215.0,49215.0,0.0,0.0
112,train,0,-0.0009663745579934213,SiH4,2024-01-10 16:15:00,-765.0,765.0,-99195.0,99195.0,292995.0,-292995.0,-1530.0,1530.0,-44115.0,-58140.0,-102255.0,-24480.0,23715.0,-765.0,-49725.0,49725.0,0.0,0.0
113,train,0,-0.0007574759583717228,SiH4,2024-01-10 16:30:00,2550.0,-2550.0,-108630.0,108630.0,300390.0,-300390.0,3315.0,-3315.0,-31620.0,-78030.0,-109650.0,-28050.0,30600.0,2550.0,-52020.0,52020.0,0.0,0.0
115,train,0,-0.0009550469290301455,SiH4,2024-01-10 17:00:00,10200.0,-10200.0,-116790.0,116790.0,308550.0,-308550.0,4845.0,-4845.0,-26265.0,-91545.0,-117810.0,-23460.0,33660.0,10200.0,-47175.0,47175.0,0.0,0.0
116,train,0,-0.0014158709252551915,SiH4,2024-01-10 17:15:00,13005.0,-13005.0,-125715.0,125715.0,319515.0,-319515.0,6120.0,-6120.0,-16320.0,-110415.0,-126735.0,-21930.0,34935.0,13005.0,-48960.0,48960.0,0.0,0.0
117,train,0,-0.0015475628628814908,SiH4,2024-01-10 17:30:00,13005.0,-13005.0,-129795.0,129795.0,320025.0,-320025.0,9180.0,-9180.0,-13770.0,-118575.0,-132345.0,-17085.0,30090.0,13005.0,-48195.0,48195.0,0.0,0.0
118,train,0,-0.0005712904572521271,SiH4,2024-01-10 17:45:00,11730.0,-11730.0,-135660.0,135660.0,318750.0,-318750.0,11730.0,-11730.0,-17340.0,-120870.0,-138210.0,-15810.0,27540.0,11730.0,-48960.0,48960.0,0.0,0.0
119,train,0,-0.0016242317822651176,SiH4,2024-01-10 18:00:00,14535.0,-14535.0,-141015.0,141015.0,319515.0,-319515.0,13515.0,-13515.0,-19635.0,-123930.0,-143565.0,-13770.0,28305.0,14535.0,-49980.0,49980.0,0.0,0.0
120,train,0,-0.000505283507985621,SiH4,2024-01-10 18:15:00,16065.0,-16065.0,-145605.0,145605.0,319005.0,-319005.0,15045.0,-15045.0,-22185.0,-125970.0,-148155.0,-12240.0,28305.0,16065.0,-50490.0,50490.0,0.0,0.0
121,train,0,-0.00039546533087264635,SiH4,2024-01-10 18:30:00,15555.0,-15555.0,-149175.0,149175.0,318495.0,-318495.0,15810.0,-15810.0,-24225.0,-127500.0,-151725.0,-9435.0,24990.0,15555.0,-49725.0,49725.0,0.0,0.0
122,train,0,-0.0011090004721486801,SiH4,2024-01-10 18:45:00,18360.0,-18360.0,-153000.0,153000.0,317730.0,-317730.0,13260.0,-13260.0,-26520.0,-129030.0,-155550.0,-7905.0,26265.0,18360.0,-49470.0,49470.0,0.0,0.0
123,train,0,-0.007529127280721082,SiH4,2024-01-11 08:45:00,35955.0,-35955.0,-223635.0,223635.0,323595.0,-323595.0,-30600.0,30600.0,-53295.0,-171870.0,-225165.0,56100.0,-20145.0,35955.0,-29070.0,29070.0,0.0,0.0
124,train,0,-0.00698631342692424,SiH4,2024-01-11 09:00:00,34680.0,-34680.0,-231030.0,231030.0,323850.0,-323850.0,-27795.0,27795.0,-56865.0,-175695.0,-232560.0,54570.0,-19890.0,34680.0,-30855.0,30855.0,0.0,0.0
125,train,0,-0.0063963537480871135,SiH4,2024-01-11 09:15:00,34680.0,-34680.0,-237150.0,237150.0,321810.0,-321810.0,-28050.0,28050.0,-60945.0,-177735.0,-238680.0,54315.0,-19635.0,34680.0,-31365.0,31365.0,0.0,0.0
126,train,0,-0.004356121177365835,SiH4,2024-01-11 09:30:00,35955.0,-35955.0,-235365.0,235365.0,354705.0,-354705.0,-27540.0,27540.0,-34680.0,-212415.0,-247095.0,59415.0,-23460.0,35955.0,-36210.0,36210.0,0.0,0.0
127,train,0,-0.002707182320441981,SiH4,2024-01-11 09:45:00,43095.0,-43095.0,-218025.0,218025.0,365415.0,-365415.0,-26010.0,26010.0,-32130.0,-203235.0,-235365.0,56355.0,-13260.0,43095.0,-39015.0,39015.0,0.0,0.0
129,train,1,0.000608521514001481,SiH4,2024-01-11 10:15:00,40800.0,-40800.0,28560.0,-28560.0,352410.0,-352410.0,-18360.0,18360.0,8670.0,-3570.0,5100.0,50745.0,-9945.0,40800.0,1275.0,-1275.0,0.0,0.0
131,train,0,-0.0005309382120656236,SiH4,2024-01-11 10:45:00,34170.0,-34170.0,15810.0,-15810.0,350880.0,-350880.0,-9945.0,9945.0,-6630.0,2040.0,-4590.0,42585.0,-8415.0,34170.0,-7905.0,7905.0,0.0,0.0
133,train,0,-0.0014064230343300288,SiH4,2024-01-11 11:15:00,37230.0,-37230.0,4080.0,-4080.0,351900.0,-351900.0,-8160.0,8160.0,-18360.0,2040.0,-16320.0,43605.0,-6375.0,37230.0,-18615.0,18615.0,0.0,0.0
134,train,0,-0.0018699447868373298,SiH4,2024-01-11 11:30:00,38505.0,-38505.0,20145.0,-20145.0,357255.0,-357255.0,-7395.0,7395.0,-24990.0,23715.0,-1275.0,41055.0,-2550.0,38505.0,-22950.0,22950.0,0.0,0.0
135,train,0,-0.0012179054241079346,SiH4,2024-01-11 11:45:00,57375.0,-57375.0,130815.0,-130815.0,394995.0,-394995.0,-5355.0,5355.0,-14535.0,128010.0,113475.0,46155.0,11220.0,57375.0,-22185.0,22185.0,0.0,0.0
136,train,0,-0.0036410721795524514,SiH4,2024-01-11 12:00:00,63240.0,-63240.0,228990.0,-228990.0,434520.0,-434520.0,-5610.0,5610.0,52530.0,162690.0,215220.0,46155.0,17085.0,63240.0,-28050.0,28050.0,0.0,0.0
137,train,0,-0.0030670091678107747,SiH4,2024-01-11 12:15:00,64770.0,-64770.0,231030.0,-231030.0,443190.0,-443190.0,-5865.0,5865.0,56610.0,161670.0,218280.0,42585.0,22185.0,64770.0,-34935.0,34935.0,0.0,0.0
138,train,0,-0.0034232158287726966,SiH4,2024-01-11 12:30:00,62985.0,-62985.0,225165.0,-225165.0,442425.0,-442425.0,-12240.0,12240.0,50745.0,161670.0,212415.0,41055.0,21930.0,62985.0,-39270.0,39270.0,0.0,0.0
139,train,0,-0.0023594310780273853,SiH4,2024-01-11 12:45:00,65535.0,-65535.0,276165.0,-276165.0,468435.0,-468435.0,-17085.0,17085.0,119595.0,143310.0,262905.0,44115.0,21420.0,65535.0,-41565.0,41565.0,0.0,0.0
140,train,0,-0.003112056172060118,SiH4,2024-01-11 13:00:00,60945.0,-60945.0,266985.0,-266985.0,463335.0,-463335.0,-15810.0,15810.0,112200.0,141525.0,253725.0,40800.0,20145.0,60945.0,-45135.0,45135.0,0.0,0.0
141,train,0,-0.004461567416165657,SiH4,2024-01-11 13:15:00,59670.0,-59670.0,259080.0,-259080.0,461550.0,-461550.0,-20400.0,20400.0,109140.0,136680.0,245820.0,37230.0,22440.0,59670.0,-49725.0,49725.0,0.0,0.0
142,train,0,-0.004385187810063806,SiH4,2024-01-11 13:30:00,56100.0,-56100.0,250410.0,-250410.0,457980.0,-457980.0,-21165.0,21165.0,106590.0,130560.0,237150.0,33915.0,22185.0,56100.0,-53805.0,53805.0,0.0,0.0
143,train,0,-0.004241652361703263,SiH4,2024-01-11 13:45:00,51255.0,-51255.0,241995.0,-241995.0,453645.0,-453645.0,-24225.0,24225.0,104550.0,124695.0,229245.0,30600.0,20655.0,51255.0,-56610.0,56610.0,0.0,0.0
144,train,0,-0.002670153007522935,SiH4,2024-01-11 14:00:00,51510.0,-51510.0,235110.0,-235110.0,453390.0,-453390.0,-30855.0,30855.0,100725.0,121635.0,222360.0,27540.0,23970.0,51510.0,-66045.0,66045.0,0.0,0.0
145,train,0,-0.0032464654522891268,SiH4,2024-01-11 14:15:00,51510.0,-51510.0,230010.0,-230010.0,454410.0,-454410.0,-34935.0,34935.0,97410.0,119850.0,217260.0,27030.0,24480.0,51510.0,-71910.0,71910.0,0.0,0.0
146,train,0,-0.0034226091579716567,SiH4,2024-01-11 14:30:00,48450.0,-48450.0,222360.0,-222360.0,452370.0,-452370.0,-33150.0,33150.0,94350.0,115260.0,209610.0,23715.0,24735.0,48450.0,-78030.0,78030.0,0.0,0.0
147,train,0,-0.003301756135394185,SiH4,2024-01-11 14:45:00,59160.0,-59160.0,216240.0,-216240.0,450330.0,-450330.0,-37230.0,37230.0,92310.0,111180.0,203490.0,20910.0,38250.0,59160.0,-76245.0,76245.0,0.0,0.0
148,train,0,-0.005001881238518857,SiH4,2024-01-11 15:00:00,61200.0,-61200.0,208080.0,-208080.0,447780.0,-447780.0,-36465.0,36465.0,88740.0,107100.0,195840.0,17085.0,44115.0,61200.0,-71655.0,71655.0,0.0,0.0
149,train,0,-0.005418076472279321,SiH4,2024-01-11 15:15:00,63495.0,-63495.0,199665.0,-199665.0,444975.0,-444975.0,-33915.0,33915.0,87210.0,100725.0,187935.0,12750.0,50745.0,63495.0,-67065.0,67065.0,0.0,0.0
150,train,0,-0.0042275810931948765,SiH4,2024-01-11 15:30:00,63495.0,-63495.0,192525.0,-192525.0,444465.0,-444465.0,-33405.0,33405.0,85680.0,95115.0,180795.0,9435.0,54060.0,63495.0,-65790.0,65790.0,0.0,0.0
151,train,0,-0.0038292126873105126,SiH4,2024-01-11 15:45:00,62475.0,-62475.0,186405.0,-186405.0,440385.0,-440385.0,-30600.0,30600.0,83130.0,92055.0,175185.0,4590.0,57885.0,62475.0,-64770.0,64770.0,0.0,0.0
152,train,0,-0.003975680793807279,SiH4,2024-01-11 16:00:00,63240.0,-63240.0,188700.0,-188700.0,436050.0,-436050.0,-25755.0,25755.0,80070.0,97920.0,177990.0,-4590.0,67830.0,63240.0,-63495.0,63495.0,0.0,0.0
153,train,0,-0.003049693367194184,SiH4,2024-01-11 16:15:00,48960.0,-48960.0,194310.0,-194310.0,414120.0,-414120.0,-12240.0,12240.0,94605.0,93585.0,188190.0,-13005.0,61965.0,48960.0,-63495.0,63495.0,0.0,0.0
154,train,0,-0.003414331323164266,SiH4,2024-01-11 16:30:00,48450.0,-48450.0,185640.0,-185640.0,414630.0,-414630.0,-10455.0,10455.0,90015.0,89505.0,179520.0,-11730.0,60180.0,48450.0,-64260.0,64260.0,0.0,0.0
155,train,0,-0.0030041348424214576,SiH4,2024-01-11 16:45:00,46920.0,-46920.0,176970.0,-176970.0,413610.0,-413610.0,-7140.0,7140.0,86190.0,84660.0,170850.0,-13515.0,60435.0,46920.0,-64260.0,64260.0,0.0,0.0
156,train,0,-0.0009441402214841466,SiH4,2024-01-11 17:00:00,33150.0,-33150.0,171870.0,-171870.0,387090.0,-387090.0,1530.0,-1530.0,116280.0,51000.0,167280.0,-16575.0,49725.0,33150.0,-62220.0,62220.0,0.0,0.0
157,train,0,-0.0017103699507990955,SiH4,2024-01-11 17:15:00,30345.0,-30345.0,162435.0,-162435.0,364905.0,-364905.0,3570.0,-3570.0,148920.0,11985.0,160905.0,-8415.0,38760.0,30345.0,-58650.0,58650.0,0.0,0.0
158,train,0,-0.0009782451615771848,SiH4,2024-01-11 17:30:00,29325.0,-29325.0,157845.0,-157845.0,360825.0,-360825.0,6375.0,-6375.0,155550.0,765.0,156315.0,-3570.0,32895.0,29325.0,-58650.0,58650.0,0.0,0.0
159,train,0,-0.002176254399698041,SiH4,2024-01-11 17:45:00,27795.0,-27795.0,148665.0,-148665.0,360315.0,-360315.0,10455.0,-10455.0,150450.0,-3315.0,147135.0,-1530.0,29325.0,27795.0,-60435.0,60435.0,0.0,0.0
160,train,0,-0.0014331263261972982,SiH4,2024-01-11 18:00:00,25500.0,-25500.0,141270.0,-141270.0,360570.0,-360570.0,12750.0,-12750.0,143820.0,-4080.0,139740.0,-2550.0,28050.0,25500.0,-62475.0,62475.0,0.0,0.0
161,train,0,-0.0007005916106934684,SiH4,2024-01-11 18:15:00,22950.0,-22950.0,132600.0,-132600.0,355470.0,-355470.0,14790.0,-14790.0,138720.0,-7650.0,131070.0,-3060.0,26010.0,22950.0,-62475.0,62475.0,0.0,0.0
162,train,0,-0.0007229612492770654,SiH4,2024-01-11 18:30:00,19125.0,-19125.0,125205.0,-125205.0,354195.0,-354195.0,18870.0,-18870.0,131580.0,-7905.0,123675.0,-2550.0,21675.0,19125.0,-63240.0,63240.0,0.0,0.0
163,train,0,-0.00047824539549778944,SiH4,2024-01-11 18:45:00,20910.0,-20910.0,119340.0,-119340.0,351390.0,-351390.0,18105.0,-18105.0,125715.0,-7905.0,117810.0,-1530.0,22440.0,20910.0,-62985.0,62985.0,0.0,0.0
164,train,0,-0.0013251670378618963,SiH4,2024-01-12 08:45:00,8160.0,-8160.0,36210.0,-36210.0,327930.0,-327930.0,-37230.0,37230.0,53295.0,-20145.0,33150.0,39780.0,-31620.0,8160.0,-33405.0,33405.0,0.0,0.0
167,train,1,0.0008034458901511332,SiH4,2024-01-12 09:30:00,4335.0,-4335.0,31365.0,-31365.0,291975.0,-291975.0,-20910.0,20910.0,61710.0,-36975.0,24735.0,29835.0,-25500.0,4335.0,-34170.0,34170.0,0.0,0.0
168,train,1,0.0017086571964621822,SiH4,2024-01-12 09:45:00,6375.0,-6375.0,66045.0,-66045.0,274125.0,-274125.0,-15045.0,15045.0,86955.0,-33150.0,53805.0,24480.0,-18105.0,6375.0,-34935.0,34935.0,0.0,0.0
169,train,1,0.001238687214739187,SiH4,2024-01-12 10:00:00,7905.0,-7905.0,58395.0,-58395.0,273615.0,-273615.0,-11475.0,11475.0,80325.0,-34170.0,46155.0,23460.0,-15555.0,7905.0,-36720.0,36720.0,0.0,0.0
170,train,1,0.0034084305574180185,SiH4,2024-01-12 10:15:00,8160.0,-8160.0,63240.0,-63240.0,271830.0,-271830.0,-8160.0,8160.0,80325.0,-30345.0,49980.0,22440.0,-14280.0,8160.0,-37995.0,37995.0,0.0,0.0
171,train,1,0.0027123260148897987,SiH4,2024-01-12 10:30:00,7140.0,-7140.0,57120.0,-57120.0,273360.0,-273360.0,-5100.0,5100.0,75225.0,-31365.0,43860.0,20910.0,-13770.0,7140.0,-40545.0,40545.0,0.0,0.0
172,train,1,0.0046211546189220964,SiH4,2024-01-12 10:45:00,7395.0,-7395.0,51255.0,-51255.0,272595.0,-272595.0,-6120.0,6120.0,72675.0,-34680.0,37995.0,19125.0,-11730.0,7395.0,-41310.0,41310.0,0.0,0.0
173,train,1,0.005571994863491803,SiH4,2024-01-12 11:00:00,7140.0,-7140.0,45900.0,-45900.0,271830.0,-271830.0,-6630.0,6630.0,70380.0,-37740.0,32640.0,18360.0,-11220.0,7140.0,-42330.0,42330.0,0.0,0.0
174,train,1,0.005396045134621774,SiH4,2024-01-12 11:15:00,5355.0,-5355.0,39015.0,-39015.0,272085.0,-272085.0,-4080.0,4080.0,66555.0,-40800.0,25755.0,16320.0,-10965.0,5355.0,-44625.0,44625.0,0.0,0.0
175,train,1,0.005156311168279082,SiH4,2024-01-12 11:30:00,2040.0,-2040.0,47430.0,-47430.0,265710.0,-265710.0,1785.0,-1785.0,62730.0,-30600.0,32130.0,10710.0,-8670.0,2040.0,-45135.0,45135.0,0.0,0.0
176,train,1,0.0035855505663158205,SiH4,2024-01-12 11:45:00,1020.0,-1020.0,40800.0,-40800.0,267750.0,-267750.0,4590.0,-4590.0,56100.0,-30600.0,25500.0,6630.0,-5610.0,1020.0,-47940.0,47940.0,0.0,0.0
177,train,1,0.001988871259692937,SiH4,2024-01-12 12:00:00,2040.0,-2040.0,35700.0,-35700.0,267240.0,-267240.0,4335.0,-4335.0,51000.0,-30600.0,20400.0,4590.0,-2550.0,2040.0,-48705.0,48705.0,0.0,0.0
178,train,1,0.0030527692978630228,SiH4,2024-01-12 12:15:00,-510.0,510.0,40290.0,-40290.0,264180.0,-264180.0,6120.0,-6120.0,47175.0,-21165.0,26010.0,1530.0,-2040.0,-510.0,-49470.0,49470.0,0.0,0.0
179,train,1,0.0017655406688941166,SiH4,2024-01-12 12:30:00,-765.0,765.0,35955.0,-35955.0,264435.0,-264435.0,7140.0,-7140.0,42840.0,-21165.0,21675.0,510.0,-1275.0,-765.0,-51000.0,51000.0,0.0,0.0
180,train,1,0.0034836202853889553,SiH4,2024-01-12 12:45:00,-1275.0,1275.0,32385.0,-32385.0,264945.0,-264945.0,4590.0,-4590.0,39270.0,-21165.0,18105.0,0.0,-1275.0,-1275.0,-52020.0,52020.0,0.0,0.0
181,train,1,0.0037502092750711924,SiH4,2024-01-12 13:00:00,-1275.0,1275.0,28305.0,-28305.0,264435.0,-264435.0,5100.0,-5100.0,35190.0,-21165.0,14025.0,-1020.0,-255.0,-1275.0,-52530.0,52530.0,0.0,0.0
182,train,1,0.0048505711156312525,SiH4,2024-01-12 13:15:00,-2040.0,2040.0,32640.0,-32640.0,265710.0,-265710.0,5865.0,-5865.0,31110.0,-9690.0,21420.0,-2295.0,255.0,-2040.0,-54570.0,54570.0,0.0,0.0
183,train,1,0.0030135946603566666,SiH4,2024-01-12 13:30:00,-2805.0,2805.0,28815.0,-28815.0,266475.0,-266475.0,4335.0,-4335.0,27285.0,-9690.0,17595.0,-2550.0,-255.0,-2805.0,-55335.0,55335.0,0.0,0.0
184,train,1,0.002140921711399235,SiH4,2024-01-12 13:45:00,-3315.0,3315.0,24225.0,-24225.0,266475.0,-266475.0,2550.0,-2550.0,22695.0,-9690.0,13005.0,-5100.0,1785.0,-3315.0,-56865.0,56865.0,0.0,0.0
185,train,1,0.0013481743936001322,SiH4,2024-01-12 14:00:00,-3570.0,3570.0,19380.0,-19380.0,267750.0,-267750.0,1785.0,-1785.0,18105.0,-9945.0,8160.0,-7140.0,3570.0,-3570.0,-56355.0,56355.0,0.0,0.0
186,train,1,0.0019844145419680714,SiH4,2024-01-12 14:15:00,-3060.0,3060.0,16320.0,-16320.0,267750.0,-267750.0,-255.0,255.0,15045.0,-9945.0,5100.0,-7140.0,4080.0,-3060.0,-55845.0,55845.0,0.0,0.0
187,train,1,0.0027094529803983747,SiH4,2024-01-12 14:30:00,-6375.0,6375.0,9945.0,-9945.0,263925.0,-263925.0,2550.0,-2550.0,10455.0,-11730.0,-1275.0,-10710.0,4335.0,-6375.0,-54825.0,54825.0,0.0,0.0
188,train,1,0.0026979720614959124,SiH4,2024-01-12 14:45:00,-7905.0,7905.0,3825.0,-3825.0,262905.0,-262905.0,3570.0,-3570.0,7395.0,-14790.0,-7395.0,-13770.0,5865.0,-7905.0,-54315.0,54315.0,0.0,0.0
189,train,1,0.002429727380129698,SiH4,2024-01-12 15:00:00,-8415.0,8415.0,-765.0,765.0,260865.0,-260865.0,2805.0,-2805.0,3315.0,-15300.0,-11985.0,-16320.0,7905.0,-8415.0,-52275.0,52275.0,0.0,0.0
190,train,1,0.0016260343694662893,SiH4,2024-01-12 15:15:00,-8160.0,8160.0,-5100.0,5100.0,260610.0,-260610.0,2805.0,-2805.0,-255.0,-16065.0,-16320.0,-18360.0,10200.0,-8160.0,-50745.0,50745.0,0.0,0.0
191,train,1,0.000868268139011974,SiH4,2024-01-12 15:30:00,-8415.0,8415.0,-8925.0,8925.0,259335.0,-259335.0,1530.0,-1530.0,-2805.0,-17340.0,-20145.0,-19890.0,11475.0,-8415.0,-48450.0,48450.0,0.0,0.0
192,train,0,-0.0011110864203017767,SiH4,2024-01-12 15:45:00,-14535.0,14535.0,-15555.0,15555.0,262395.0,-262395.0,7650.0,-7650.0,-8925.0,-14280.0,-23205.0,-28305.0,13770.0,-14535.0,-52530.0,52530.0,0.0,0.0
193,train,0,-0.0018655473382637178,SiH4,2024-01-12 16:00:00,-12495.0,12495.0,-20145.0,20145.0,262905.0,-262905.0,7905.0,-7905.0,-10965.0,-16830.0,-27795.0,-30855.0,18360.0,-12495.0,-53040.0,53040.0,0.0,0.0
194,train,0,-0.0015112286511173023,SiH4,2024-01-12 16:15:00,-12240.0,12240.0,-25500.0,25500.0,262650.0,-262650.0,9435.0,-9435.0,-13770.0,-19380.0,-33150.0,-31875.0,19635.0,-12240.0,-52020.0,52020.0,0.0,0.0
196,train,1,0.0008458824446002655,SiH4,2024-01-12 16:45:00,-8415.0,8415.0,-33915.0,33915.0,263925.0,-263925.0,10455.0,-10455.0,-17340.0,-24225.0,-41565.0,-29070.0,20655.0,-8415.0,-49470.0,49470.0,0.0,0.0
197,train,1,0.002375217449484879,SiH4,2024-01-12 17:00:00,-8670.0,8670.0,-37230.0,37230.0,267750.0,-267750.0,8925.0,-8925.0,-19890.0,-23970.0,-43860.0,-28305.0,19635.0,-8670.0,-50745.0,50745.0,0.0,0.0
198,train,1,0.0019286510590859063,SiH4,2024-01-12 17:15:00,-8160.0,8160.0,-42330.0,42330.0,267240.0,-267240.0,9945.0,-9945.0,-24735.0,-23715.0,-48450.0,-25500.0,17340.0,-8160.0,-50490.0,50490.0,0.0,0.0
199,train,1,0.002665952771363944,SiH4,2024-01-12 17:30:00,-5355.0,5355.0,-45645.0,45645.0,268005.0,-268005.0,11730.0,-11730.0,-30090.0,-21675.0,-51765.0,-22950.0,17595.0,-5355.0,-50490.0,50490.0,0.0,0.0
201,train,0,-0.00043366581045467534,SiH4,2024-01-12 18:00:00,-3570.0,3570.0,-52530.0,52530.0,271830.0,-271830.0,14280.0,-14280.0,-35445.0,-22185.0,-57630.0,-20655.0,17085.0,-3570.0,-53295.0,53295.0,0.0,0.0
205,train,0,-0.006675433513127937,SiH4,2024-01-15 08:45:00,255.0,-255.0,-112965.0,112965.0,299625.0,-299625.0,-27030.0,27030.0,-57120.0,-58905.0,-116025.0,28815.0,-28560.0,255.0,-30600.0,30600.0,0.0,0.0
206,train,0,-0.00542719628359889,SiH4,2024-01-15 09:00:00,-4845.0,4845.0,-97155.0,97155.0,327165.0,-327165.0,-24735.0,24735.0,-39525.0,-67320.0,-106845.0,30090.0,-34935.0,-4845.0,-34935.0,34935.0,0.0,0.0
207,train,0,-0.0035678734802984113,SiH4,2024-01-15 09:15:00,-7905.0,7905.0,-83895.0,83895.0,336855.0,-336855.0,-20910.0,20910.0,-27540.0,-69105.0,-96645.0,30345.0,-38250.0,-7905.0,-37485.0,37485.0,0.0,0.0
208,train,0,-0.002325321408608194,SiH4,2024-01-15 09:30:00,-9435.0,9435.0,-14025.0,14025.0,359295.0,-359295.0,-16320.0,16320.0,10200.0,-43095.0,-32895.0,31110.0,-40545.0,-9435.0,-26265.0,26265.0,0.0,0.0
209,train,0,-0.0015108275977840924,SiH4,2024-01-15 09:45:00,-9180.0,9180.0,-23460.0,23460.0,355980.0,-355980.0,-11220.0,11220.0,2295.0,-44625.0,-42330.0,29580.0,-38760.0,-9180.0,-30855.0,30855.0,0.0,0.0
210,train,0,-0.002156954782181142,SiH4,2024-01-15 10:00:00,-11475.0,11475.0,44625.0,-44625.0,338385.0,-338385.0,-1530.0,1530.0,19890.0,6375.0,26265.0,24225.0,-35700.0,-11475.0,-9435.0,9435.0,0.0,0.0
211,train,0,-0.0016218150907097995,SiH4,2024-01-15 10:15:00,-11220.0,11220.0,43860.0,-43860.0,344760.0,-344760.0,2040.0,-2040.0,16065.0,18615.0,34680.0,22695.0,-33915.0,-11220.0,-14025.0,14025.0,0.0,0.0
212,train,1,0.0034835399935033706,SiH4,2024-01-15 10:30:00,-13515.0,13515.0,35445.0,-35445.0,345015.0,-345015.0,6120.0,-6120.0,7650.0,18615.0,26265.0,19890.0,-33405.0,-13515.0,-19380.0,19380.0,0.0,0.0
213,train,1,0.004110709125326295,SiH4,2024-01-15 10:45:00,-13005.0,13005.0,30345.0,-30345.0,343485.0,-343485.0,6885.0,-6885.0,2550.0,18615.0,21165.0,18105.0,-31110.0,-13005.0,-22695.0,22695.0,0.0,0.0
214,train,1,0.0023295664542430927,SiH4,2024-01-15 11:00:00,-8925.0,8925.0,39525.0,-39525.0,332775.0,-332775.0,9435.0,-9435.0,9945.0,23460.0,33405.0,16065.0,-24990.0,-8925.0,-25500.0,25500.0,0.0,0.0
216,train,0,-0.00045923967830818757,SiH4,2024-01-15 11:30:00,-3060.0,3060.0,26520.0,-26520.0,331500.0,-331500.0,14790.0,-14790.0,-3060.0,23460.0,20400.0,13260.0,-16320.0,-3060.0,-34170.0,34170.0,0.0,0.0
218,train,0,-0.001432520452586905,SiH4,2024-01-15 12:00:00,-3825.0,3825.0,12495.0,-12495.0,333285.0,-333285.0,18615.0,-18615.0,-17085.0,23460.0,6375.0,6885.0,-10710.0,-3825.0,-45390.0,45390.0,0.0,0.0
219,train,1,0.0010202251222029002,SiH4,2024-01-15 12:15:00,-4335.0,4335.0,5865.0,-5865.0,334815.0,-334815.0,20145.0,-20145.0,-23715.0,23460.0,-255.0,3825.0,-8160.0,-4335.0,-51255.0,51255.0,0.0,0.0
220,train,1,0.002277291033306872,SiH4,2024-01-15 12:30:00,-2550.0,2550.0,17340.0,-17340.0,326910.0,-326910.0,17340.0,-17340.0,-11730.0,22950.0,11220.0,2040.0,-4590.0,-2550.0,-53550.0,53550.0,0.0,0.0
221,train,1,0.0028633347182140945,SiH4,2024-01-15 12:45:00,-6375.0,6375.0,29325.0,-29325.0,311865.0,-311865.0,13515.0,-13515.0,765.0,20910.0,21675.0,-2550.0,-3825.0,-6375.0,-52785.0,52785.0,0.0,0.0
222,train,1,0.0020094748422729847,SiH4,2024-01-15 13:00:00,510.0,-510.0,25500.0,-25500.0,311610.0,-311610.0,9435.0,-9435.0,-3060.0,20910.0,17850.0,-3315.0,3825.0,510.0,-55590.0,55590.0,0.0,0.0
223,train,1,0.001829569433843714,SiH4,2024-01-15 13:15:00,1785.0,-1785.0,20655.0,-20655.0,312885.0,-312885.0,7905.0,-7905.0,-7905.0,20910.0,13005.0,-5355.0,7140.0,1785.0,-60435.0,60435.0,0.0,0.0
225,train,1,0.0009872886585216012,SiH4,2024-01-15 13:45:00,5355.0,-5355.0,10965.0,-10965.0,312885.0,-312885.0,510.0,-510.0,-17595.0,20910.0,3315.0,-9690.0,15045.0,5355.0,-66555.0,66555.0,0.0,0.0
226,train,1,0.00116771274266525,SiH4,2024-01-15 14:00:00,5100.0,-5100.0,6630.0,-6630.0,313140.0,-313140.0,-2295.0,2295.0,-21930.0,20910.0,-1020.0,-10710.0,15810.0,5100.0,-65025.0,65025.0,0.0,0.0
227,train,1,0.002233696262206708,SiH4,2024-01-15 14:15:00,4590.0,-4590.0,2550.0,-2550.0,313650.0,-313650.0,-4845.0,4845.0,-26010.0,20910.0,-5100.0,-11220.0,15810.0,4590.0,-62985.0,62985.0,0.0,0.0
229,train,1,0.00056041246357319,SiH4,2024-01-15 14:45:00,3060.0,-3060.0,-8670.0,8670.0,314670.0,-314670.0,-3060.0,3060.0,-37230.0,20910.0,-16320.0,-16320.0,19380.0,3060.0,-64005.0,64005.0,0.0,0.0
231,train,1,0.0004033116366610745,SiH4,2024-01-15 15:15:00,-3825.0,3825.0,4845.0,-4845.0,329715.0,-329715.0,-255.0,255.0,-40290.0,34935.0,-5355.0,-24990.0,21165.0,-3825.0,-62985.0,62985.0,0.0,0.0
