open,close,high,low,value,volume,begin,end,SECID
83992,83992,83992,83992,0,1,2025-11-01 12:31:00,2025-11-01 12:31:59,SiH6
83989,83978,83989,83978,0,11,2025-11-01 12:32:00,2025-11-01 12:32:59,SiH6
83988,83988,83988,83988,0,1,2025-11-01 12:36:00,2025-11-01 12:36:59,SiH6
83960,83960,83960,83960,0,4,2025-11-01 12:38:00,2025-11-01 12:38:59,SiH6
83960,83980,83980,83960,0,5,2025-11-01 12:39:00,2025-11-01 12:39:59,SiH6
83988,83988,83988,83988,0,1,2025-11-01 12:40:00,2025-11-01 12:40:59,SiH6
83974,83994,83994,83974,0,25,2025-11-01 12:41:00,2025-11-01 12:41:59,SiH6
83982,83982,83982,83982,0,2,2025-11-01 12:46:00,2025-11-01 12:46:59,SiH6
84034,84057,84057,84034,0,23,2025-11-01 12:48:00,2025-11-01 12:48:59,SiH6
84014,84019,84019,84014,0,40,2025-11-01 12:52:00,2025-11-01 12:52:59,SiH6
84009,84009,84009,84009,0,1,2025-11-01 12:53:00,2025-11-01 12:53:59,SiH6
84007,84007,84007,84007,0,3,2025-11-01 13:00:00,2025-11-01 13:00:59,SiH6
84006,84012,84015,84006,0,107,2025-11-01 13:01:00,2025-11-01 13:01:59,SiH6
84012,84012,84012,84012,0,20,2025-11-01 13:02:00,2025-11-01 13:02:59,SiH6
84050,84050,84050,84050,0,1,2025-11-01 13:04:00,2025-11-01 13:04:59,SiH6
84055,84055,84055,84055,0,4,2025-11-01 13:07:00,2025-11-01 13:07:59,SiH6
84046,84046,84046,84046,0,4,2025-11-01 13:09:00,2025-11-01 13:09:59,SiH6
84046,84057,84057,84046,0,12,2025-11-01 13:11:00,2025-11-01 13:11:59,SiH6
84061,84061,84061,84061,0,8,2025-11-01 13:12:00,2025-11-01 13:12:59,SiH6
84055,84055,84055,84055,0,2,2025-11-01 13:15:00,2025-11-01 13:15:59,SiH6
84028,84012,84028,84012,0,29,2025-11-01 13:17:00,2025-11-01 13:17:59,SiH6
84041,84053,84053,84033,0,18,2025-11-01 13:25:00,2025-11-01 13:25:59,SiH6
84041,84001,84049,84001,0,362,2025-11-01 13:26:00,2025-11-01 13:26:59,SiH6
83995,83995,83995,83995,0,8,2025-11-01 13:27:00,2025-11-01 13:27:59,SiH6
83994,83994,83994,83994,0,1,2025-11-01 13:28:00,2025-11-01 13:28:59,SiH6
83996,83996,83996,83996,0,1,2025-11-01 13:29:00,2025-11-01 13:29:59,SiH6
83982,83988,83988,83982,0,12,2025-11-01 13:30:00,2025-11-01 13:30:59,SiH6
83975,83975,83975,83975,0,6,2025-11-01 13:34:00,2025-11-01 13:34:59,SiH6
83962,83965,83965,83962,0,52,2025-11-01 13:36:00,2025-11-01 13:36:59,SiH6
83961,83962,83962,83961,0,23,2025-11-01 13:40:00,2025-11-01 13:40:59,SiH6
83950,83949,83950,83949,0,5,2025-11-01 13:44:00,2025-11-01 13:44:59,SiH6
83987,83987,83987,83987,0,2,2025-11-01 13:51:00,2025-11-01 13:51:59,SiH6
83973,83975,83975,83973,0,20,2025-11-01 13:55:00,2025-11-01 13:55:59,SiH6
